employee_id,name,department_id,position_id,subsidiary,hire_date,salary,email,status
E-1938,Frank Karen,D-7,P-19,mfg,2018-02-17,15 416,emp1938@meridian.COM,active
E-1939,tina guo,D-34,P-38,mfg,12/27/2018,"16 676,00",EMP1939@MERIDIAN.COM,active
E-1940,Mona Paul,D-4,P-107,retail,25-04-2018,11828,emp1940@meridian. co,left
E-1941,  Leo Li  ,D-21,P-56,mfg,2015-08-28,55970,  emp1941@meridian.COM  ,left
E-1942,Zhou Mona,D-4,P-41,retail,06/15/2024,22 645,emp1942@meridian. co,active
E-1943,Ivy Umar,D-15,P-75,saas,10/28/2018,32490,EMP1943@MERIDIAN.COM,active
E-1944,MONA VERA,D-5,P-85,saas,16-09-2022,14774,emp1944@meridian.com,active
E-1945,Xu Zhang,D-37,P-94,mfg,08/03/2024,11009,  emp1945@meridian. co  ,left
E-1946,WU CAROL,D-27,P-37,mfg,03/11/2016,42450,emp1946@meridian. co,active
E-1947,Paul Guo,D-14,P-7,retail,2021-09-20,"$46,864.00",  emp1947@meridian. co  ,active
E-1948,Leo Jack,D-5,P-26,mfg,08/16/2023,47158,  emp1948@meridian. co  ,active
E-1949,  Yuki Wu  ,D-2,P-60,retail,2024-05-14,7790,emp1949@meridian. co,active
E-1950,Xu Ivy,D-5,P-23,saas,2024-02-26,"$24,204.00",emp1950@meridian.com,active
E-1951,Zhang Sam,D-13,P-84,retail,16-03-2019,6272,EMP1951@MERIDIAN.COM,active
E-1952,  Bob Henry  ,D-9,P-113,saas,2024-08-08,"$6,815.00",emp1952@meridian. co,active
E-1953,Mona Quinn,D-9,P-119,retail,2026-09-19,56183,  emp1953@meridian.com  ,active
E-1954,Chen Leo,D-38,P-95,retail,2020-12-21,49353,EMP1954@MERIDIAN.COM,active
E-1955,henry olive,D-4,P-11,retail,17-09-2025,45 821,emp1955@meridian.COM,active
E-1956,Tina Yuki,D-15,P-99,retail,03/25/2023,42362,emp1956@meridian.com,active
E-1957,Wendy Wendy,D-28,P-106,mfg,02/19/2020,6214,emp1957@meridian. co,active
E-1958,Sam Chen,D-34,P-53,retail,07-01-2022,"13 638,00",emp1958@meridian.COM,active
E-1959,Umar Nick,D-5,P-9,retail,2026-12-23,"$10,760.00",  emp1959@meridian.com  ,active
E-1960,Hu David,D-8,P-36,mfg,2018-03-02,22169,  emp1960@meridian.com  ,active
E-1961,frank liu,D-39,P-87,retail,12/13/2021,39016,emp1961@meridian. co,active
E-1962,David Liu,D-9,P-12,saas,07/14/2022,"53 686,00",emp1962@meridian. co,active
E-1963,MONA FRANK,D-29,P-105,retail,2023-05-26,45872,emp1963@meridian.com,active
E-1964,carol rose,D-36,P-93,retail,11-02-2018,35454,emp1964@meridian.com,left
E-1965,Eve Li,D-16,P-53,retail,24-07-2019,"$45,156.00",emp1965@meridian. co,active
E-1966,Lin Alice,D-25,P-55,mfg,2018-10-21,"$21,521.00",emp1966@meridian. co,left
E-1967,Chen Eve,D-8,P-55,retail,2015-02-15,5921,emp1967@meridian. co,active
E-1968,nick yuki,D-13,P-68,mfg,02/06/2020,9 390,EMP1968@MERIDIAN.COM,active
E-1969,WU LIN,D-24,P-58,retail,2026-05-16,25544,EMP1969@MERIDIAN. CO,active
E-1970,Sun Jack,D-3,P-96,mfg,10/08/2025,"$47,540.00",EMP1970@MERIDIAN. CO,active
E-1971,  Sam Xu  ,D-7,P-13,retail,10/20/2023,"5 842,00",emp1971@meridian.COM,left
E-1972,Zhou Mona,D-4,P-73,mfg,01/13/2016,"48 609,00",emp1972@meridian. co,active
E-1973,  Tina Ivy  ,D-22,P-22,mfg,08/04/2017,19823,  emp1973@meridian. co  ,active
E-1974,Paul Liu,D-39,P-28,saas,09-07-2018,"53 102,00",emp1974@meridian.com,active
E-1975,QUINN NICK,D-2,P-73,retail,2025-08-01,27004,EMP1975@MERIDIAN.COM,active
E-1976,Karen Alice,D-10,P-69,mfg,2018-08-03,50786,EMP1976@MERIDIAN. CO,left
E-1977,  Olive Chen  ,D-37,P-35,retail,2016-06-21,33769,emp1977@meridian.com,active
E-1978,Eve Mona,D-29,P-78,retail,17-09-2016,"14 962,00",emp1978@meridian. co,left
E-1979,Zhao Ivy,D-38,P-68,mfg,2016-08-10,"52 529,00",EMP1979@MERIDIAN. CO,active
E-1980,  Quinn Umar  ,D-5,P-87,retail,2026-07-04,"$21,160.00",EMP1980@MERIDIAN. CO,active
E-1981,Wang Ivy,D-27,P-76,mfg,10/24/2022,22927,emp1981@meridian.COM,left
E-1982,  Zhang Rose  ,D-40,P-74,mfg,10/16/2015,"$32,779.00",emp1982@meridian.COM,active
E-1983,David Tina,D-3,P-100,mfg,2021-02-06,"$21,741.00",emp1983@meridian.COM,left
E-1984,LIN ZANE,D-26,P-105,mfg,2021-04-04,"$50,047.00",emp1984@meridian. co,active
E-1985,WU WANG,D-31,P-12,mfg,2015-05-16,15038,  emp1985@meridian.com  ,left
E-1986,wu wu,D-40,P-24,mfg,2020-12-03,"28 506,00",emp1986@meridian.COM,left
E-1987,Wu Jack,D-36,P-52,retail,2020-10-20,14651,emp1987@meridian.COM,active
E-1988,Wendy Grace,D-20,P-120,saas,2019-05-10,20039,  emp1988@meridian. co  ,active
E-1989,XAVIER ZHOU,D-12,P-92,mfg,2016-07-22,"$23,947.00",  emp1989@meridian.COM  ,active
E-1990,KAREN PAUL,D-37,P-9,saas,03/03/2017,"$59,426.00",emp1990@meridian. co,active
E-1991,Carol Sun,D-17,P-70,saas,2017-10-22,"$30,206.00",emp1991@meridian.com,active
E-1992,ivy olive,D-36,P-41,mfg,11/03/2017,30865,  emp1992@meridian. co  ,active
E-1993,Tina Xavier,D-10,P-92,retail,2022-11-09,45621,emp1993@meridian. co,left
E-1994,Lin Ivy,D-20,P-7,mfg,2020-07-05,"$26,105.00",emp1994@meridian. co,active
E-1995,Carol Jack,D-32,P-4,retail,2021-09-14,23228,emp1995@meridian. co,active
E-1996,Bob Liu,D-7,P-78,mfg,2026-09-03,22 399,EMP1996@MERIDIAN.COM,active
E-1997,JACK ZANE,D-12,P-101,retail,2023-09-01,16846,  emp1997@meridian.COM  ,left
E-1998,xu zhang,D-3,P-80,saas,10/01/2026,"$34,214.00",  emp1998@meridian.COM  ,active
E-1999,  Paul Sam  ,D-36,P-46,retail,2026-11-20,"$43,461.00",emp1999@meridian. co,active
E-2000,Wu Zane,D-36,P-61,retail,2022-09-22,"$36,939.00",emp2000@meridian. co,active
E-2001,TINA LI,D-18,P-68,mfg,2022-06-15,33580,emp2001@meridian.com,left
E-2002,Sam Alice,D-36,P-49,mfg,2026-02-18,41097,EMP2002@MERIDIAN. CO,active
E-2003,Wendy Grace,D-30,P-44,retail,07/09/2015,5424,emp2003@meridian.com,active
E-2004,quinn paul,D-29,P-4,saas,09-11-2023,"$7,349.00",emp2004@meridian.COM,active
E-2005,Wendy Zhou,D-16,P-70,mfg,2019-09-18,27 040,emp2005@meridian. co,active
E-2006,GUO LEO,D-20,P-111,saas,06-09-2021,28351,emp2006@meridian.COM,active
E-2007,Chen Sun,D-4,P-33,retail,2016-03-19,"$12,170.00",emp2007@meridian.COM,active
E-2008,SUN WU,D-6,P-42,retail,2018-05-26,"44 041,00",  emp2008@meridian.COM  ,active
E-2009,CHEN SAM,D-15,P-45,saas,2021-10-07,"$28,992.00",emp2009@meridian.COM,active
E-2010,DAVID VERA,D-29,P-52,retail,2022-04-16,"$55,368.00",EMP2010@MERIDIAN.COM,active
E-2011,  Umar Umar  ,D-11,P-49,mfg,22-01-2025,43195,emp2011@meridian.com,active
E-2012,  Rose Sun  ,D-26,P-91,retail,04/21/2017,22601,  emp2012@meridian. co  ,active
E-2013,Umar Jack,D-18,P-107,mfg,2024-04-05,44522,emp2013@meridian.COM,active
E-2014,Quinn Tina,D-37,P-12,retail,27-04-2019,"$37,321.00",emp2014@meridian. co,active
E-2015,Sam Chen,D-24,P-1,retail,02-02-2016,13075,  emp2015@meridian. co  ,active
E-2016,Mona Ivy,D-39,P-24,retail,23-02-2015,55135,emp2016@meridian.com,active
E-2017,Vera Mona,D-14,P-2,retail,03-04-2020,40450,emp2017@meridian.com,active
E-2018,vera tina,D-10,P-115,mfg,2017-01-01,10611,emp2018@meridian.com,left
E-2019,LI XU,D-23,P-113,mfg,18-04-2015,"$39,281.00",EMP2019@MERIDIAN.COM,left
E-2020,Paul Lin,D-2,P-12,mfg,2022-12-10,33246,emp2020@meridian. co,active
E-2021,Tina Ivy,D-22,P-25,mfg,04/12/2023,"17 183,00",emp2021@meridian.COM,left
E-2022,Xavier Henry,D-11,P-32,retail,2021-05-11,16108,EMP2022@MERIDIAN.COM,left
E-2023,  Leo Bob  ,D-29,P-117,mfg,12-06-2021,38 361,  emp2023@meridian.com  ,left
E-2024,  Zhou David  ,D-38,P-84,mfg,16-07-2022,40 736,  emp2024@meridian.com  ,active
E-2025,  Paul Olive  ,D-6,P-48,mfg,2017-09-24,49894,emp2025@meridian. co,left
E-2026,  Carol Li  ,D-1,P-2,mfg,2023-07-05,"$28,169.00",emp2026@meridian.COM,active
E-2027,  Karen Yuki  ,D-38,P-101,retail,09-06-2025,11388,EMP2027@MERIDIAN. CO,active
E-2028,  Mona Tina  ,D-18,P-12,retail,07/05/2018,21732,emp2028@meridian. co,active
E-2029,  Sun Hu  ,D-24,P-33,retail,01-10-2017,59686,emp2029@meridian.com,active
E-2030,  Guo Jack  ,D-18,P-51,retail,2016-05-02,46157,EMP2030@MERIDIAN.COM,active
E-2031,Yuki Carol,D-15,P-25,retail,2017-11-05,37077,  emp2031@meridian.COM  ,active
E-2032,Xavier Leo,D-6,P-11,mfg,2021-04-16,51899,EMP2032@MERIDIAN.COM,active
E-2033,xavier vera,D-36,P-1,retail,24-11-2018,"$22,508.00",EMP2033@MERIDIAN. CO,active
E-2034,henry sun,D-22,P-74,retail,2020-06-22,55200,EMP2034@MERIDIAN. CO,active
E-2035,eve wu,D-31,P-24,mfg,2023-06-17,49 643,emp2035@meridian.COM,active
E-2036,SAM BOB,D-27,P-15,saas,11/16/2025,"$33,735.00",emp2036@meridian. co,active
E-2037,ALICE PAUL,D-26,P-42,mfg,19-07-2023,20167,emp2037@meridian. co,active
E-2038,Xu Xu,D-10,P-102,retail,06/18/2025,28402,EMP2038@MERIDIAN. CO,active
E-2039,Tina Xavier,D-17,P-32,mfg,2015-07-03,"$44,368.00",emp2039@meridian.com,left
E-2040,Eve Nick,D-37,P-10,retail,07/07/2021,24 914,emp2040@meridian. co,active
E-2041,  Guo Eve  ,D-26,P-41,retail,11/13/2018,29862,EMP2041@MERIDIAN.COM,active
E-2042,Vera Liu,D-17,P-105,mfg,2017-03-15,21433,emp2042@meridian.com,active
E-2043,LIN PAUL,D-10,P-31,mfg,10/19/2018,17235,  emp2043@meridian.COM  ,active
E-2044,quinn karen,D-31,P-111,mfg,2018-03-20,51282,EMP2044@MERIDIAN.COM,active
E-2045,Guo Quinn,D-19,P-43,mfg,2019-12-09,11992,EMP2045@MERIDIAN.COM,active
E-2046,zane xu,D-33,P-73,saas,2021-06-01,"$25,500.00",emp2046@meridian. co,active
E-2047,NICK GRACE,D-7,P-29,retail,2022-12-11,30482,EMP2047@MERIDIAN.COM,left
E-2048,Olive Wendy,D-3,P-66,retail,01-11-2021,46 823,EMP2048@MERIDIAN.COM,active
E-2049,HU YUKI,D-18,P-116,retail,07/24/2018,"$22,976.00",emp2049@meridian.com,active
E-2050,nick quinn,D-22,P-43,saas,2023-05-04,"19 672,00",emp2050@meridian.com,active
E-2051,Tina Eve,D-10,P-44,mfg,2025-09-14,53627,emp2051@meridian.COM,active
E-2052,David Karen,D-24,P-94,retail,20-06-2020,57 321,  emp2052@meridian.COM  ,active
E-2053,Li Rose,D-24,P-17,retail,09/27/2016,"25 282,00",emp2053@meridian.com,active
E-2054,  Wu Zane  ,D-22,P-111,mfg,2019-05-23,"50 941,00",emp2054@meridian.COM,left
E-2055,Jack Bob,D-22,P-89,mfg,2020-05-21,7162,emp2055@meridian.com,active
E-2056,NICK OLIVE,D-36,P-30,mfg,2023-12-20,15888,emp2056@meridian.COM,active
E-2057,CHEN UMAR,D-17,P-73,retail,2026-11-08,"$52,764.00",emp2057@meridian. co,left
E-2058,Chen Eve,D-25,P-66,mfg,04/14/2025,"$20,303.00",emp2058@meridian. co,active
E-2059,Wu Chen,D-13,P-80,mfg,22-04-2022,30405,EMP2059@MERIDIAN. CO,left
E-2060,YUKI PAUL,D-19,P-56,saas,2021-08-20,"$10,269.00",emp2060@meridian.com,active
E-2061,vera zane,D-38,P-91,retail,06/27/2019,51 821,emp2061@meridian.com,active
E-2062,Zane Nick,D-25,P-97,retail,2017-04-15,"$33,662.00",emp2062@meridian.com,active
E-2063,Olive Wu,D-38,P-75,mfg,2025-07-14,21190,emp2063@meridian.com,active
E-2064,Jack Zhao,D-31,P-108,mfg,05/25/2026,16 370,emp2064@meridian.com,active
E-2065,Lin Alice,D-14,P-45,saas,2021-08-02,56 268,emp2065@meridian.COM,active
E-2066,Jack Frank,D-21,P-4,retail,2019-11-03,"$44,788.00",emp2066@meridian.com,left
E-2067,WU WU,D-6,P-15,retail,2023-04-03,"$28,517.00",  emp2067@meridian.com  ,active
E-2068,  Lin Chen  ,D-15,P-34,retail,01/21/2015,"$10,922.00",  emp2068@meridian.com  ,left
E-2069,  Olive Yuki  ,D-28,P-61,saas,12/13/2025,"$11,579.00",  emp2069@meridian.com  ,active
E-2070,Zhao Xavier,D-39,P-76,retail,2016-05-27,"$45,755.00",emp2070@meridian.com,active
E-2071,Rose Olive,D-35,P-120,retail,12/07/2024,38420,  emp2071@meridian.com  ,active
E-2072,Wang Grace,D-22,P-98,saas,2020-04-11,"$49,834.00",emp2072@meridian. co,active
E-2073,Eve Wu,D-34,P-97,retail,2021-09-16,33714,  emp2073@meridian.COM  ,left
E-2074,Jack Guo,D-34,P-32,retail,2019-09-15,41 364,emp2074@meridian. co,active
E-2075,JACK QUINN,D-12,P-61,retail,01/22/2022,"$37,298.00",emp2075@meridian.com,active
E-2076,Zhang Paul,D-12,P-6,saas,2018-11-09,"$40,404.00",emp2076@meridian. co,active
E-2077,Tina Xavier,D-19,P-35,mfg,2020-03-12,10464,emp2077@meridian.com,left
E-2078,Yuki Leo,D-22,P-3,retail,02/10/2019,9441,EMP2078@MERIDIAN.COM,active
E-2079,GUO KAREN,D-6,P-36,retail,21-11-2015,"49 687,00",EMP2079@MERIDIAN.COM,active
E-2080,NICK ZHAO,D-4,P-51,retail,21-05-2021,57488,  emp2080@meridian.COM  ,active
E-2081,Wu Wang,D-7,P-43,retail,01/03/2024,"$34,033.00",  emp2081@meridian.COM  ,left
E-2082,ZHOU WANG,D-17,P-64,retail,2020-03-18,18 761,emp2082@meridian. co,active
E-2083,WANG XAVIER,D-24,P-10,retail,10/05/2024,"$59,092.00",EMP2083@MERIDIAN.COM,active
E-2084,Bob Zane,D-7,P-106,retail,2020-06-07,52924,emp2084@meridian.com,active
E-2085,HU XAVIER,D-4,P-56,retail,2016-07-05,"$59,997.00",EMP2085@MERIDIAN.COM,active
E-2086,  Sam Nick  ,D-9,P-120,mfg,2024-11-01,47952,emp2086@meridian. co,active
E-2087,David Umar,D-28,P-56,saas,2026-09-22,37223,EMP2087@MERIDIAN. CO,active
E-2088,LIN LIN,D-17,P-9,retail,2026-03-08,"$44,305.00",emp2088@meridian.COM,active
E-2089,david ivy,D-7,P-87,retail,2020-05-25,6522,EMP2089@MERIDIAN.COM,active
E-2090,xavier zhang,D-21,P-114,retail,2018-09-03,19466,emp2090@meridian.com,active
E-2091,CAROL ZHANG,D-33,P-107,mfg,11/13/2020,59 985,emp2091@meridian.com,left
E-2092,  Xu Xavier  ,D-5,P-78,mfg,2020-01-09,"$21,956.00",emp2092@meridian. co,active
E-2093,Frank Wu,D-15,P-8,mfg,2026-07-15,"$54,107.00",emp2093@meridian.com,active
E-2094,  Xu Sam  ,D-17,P-90,retail,11-05-2018,30638,EMP2094@MERIDIAN.COM,active
E-2095,Jack Wu,D-16,P-28,retail,08/05/2023,"$54,549.00",  emp2095@meridian.COM  ,active
E-2096,LIN HENRY,D-36,P-8,retail,2024-09-18,31 767,EMP2096@MERIDIAN.COM,left
E-2097,Tina Tina,D-17,P-26,retail,2021-12-03,30990,EMP2097@MERIDIAN.COM,active
E-2098,Wu Eve,D-5,P-34,retail,2023-02-09,"$10,641.00",emp2098@meridian. co,active
E-2099,NICK UMAR,D-17,P-78,retail,2015-11-04,"6 486,00",emp2099@meridian. co,active
E-2100,LIN EVE,D-11,P-120,retail,10/04/2016,"$5,248.00",emp2100@meridian.com,active
E-2101,Guo Wu,D-2,P-37,retail,09/13/2022,"$29,827.00",emp2101@meridian.COM,active
E-2102,XU YUKI,D-40,P-12,retail,03/16/2025,39642,emp2102@meridian. co,active
E-2103,Wendy Wendy,D-33,P-108,retail,2020-09-08,13511,EMP2103@MERIDIAN.COM,active
E-2104,Wang Zhao,D-34,P-44,mfg,13-05-2024,40033,EMP2104@MERIDIAN.COM,active
E-2105,Lin Sun,D-36,P-31,retail,2021-04-23,41124,emp2105@meridian.COM,left
E-2106,Lin Frank,D-33,P-98,retail,02/09/2022,22182,emp2106@meridian.COM,active
E-2107,Mona Vera,D-18,P-82,retail,08/01/2023,"$48,922.00",emp2107@meridian.com,left
E-2108,umar zhou,D-10,P-22,mfg,13-08-2021,43344,EMP2108@MERIDIAN.COM,active
E-2109,Umar Wu,D-31,P-14,retail,01-09-2022,43294,emp2109@meridian.com,active
E-2110,Xu Karen,D-16,P-82,retail,2023-03-27,28881,emp2110@meridian.com,active
E-2111,  Xu Umar  ,D-19,P-4,saas,03/01/2022,59 900,  emp2111@meridian.com  ,active
E-2112,Hu Liu,D-7,P-3,retail,2022-07-18,29 103,emp2112@meridian.com,active
E-2113,Xu Wang,D-36,P-95,retail,07-05-2018,59188,emp2113@meridian.COM,active
E-2114,TINA SUN,D-23,P-26,saas,2019-02-24,"$7,519.00",emp2114@meridian. co,active
E-2115,Paul Frank,D-10,P-36,mfg,05/09/2018,30254,emp2115@meridian.com,active
E-2116,  Tina Xavier  ,D-27,P-116,mfg,2026-04-02,"$18,043.00",  emp2116@meridian.com  ,active
E-2117,  Eve Chen  ,D-18,P-24,saas,2016-08-10,"$14,304.00",  emp2117@meridian.com  ,active
E-2118,Yuki Mona,D-34,P-112,retail,07/12/2023,"42 800,00",emp2118@meridian. co,active
E-2119,GUO XU,D-36,P-47,retail,16-11-2021,"$49,075.00",emp2119@meridian. co,active
E-2120,HENRY SUN,D-35,P-109,saas,04/02/2022,19245,emp2120@meridian.com,active
E-2121,  Leo Zhou  ,D-32,P-23,retail,2025-02-24,24582,emp2121@meridian.COM,active
E-2122,Wang Hu,D-27,P-21,mfg,2019-02-02,"$30,335.00",EMP2122@MERIDIAN.COM,active
E-2123,leo xu,D-1,P-44,retail,23-06-2015,"$30,504.00",  emp2123@meridian.com  ,active
E-2124,HU XU,D-4,P-62,mfg,2024-12-27,"$28,482.00",emp2124@meridian.COM,left
E-2125,ivy wendy,D-9,P-72,saas,2021-06-17,33571,EMP2125@MERIDIAN. CO,active
E-2126,  Tina Sam  ,D-31,P-34,retail,05/11/2019,"$17,050.00",emp2126@meridian.com,active
E-2127,  Sun Guo  ,D-35,P-95,saas,2026-01-07,19840,  emp2127@meridian.COM  ,active
E-2128,Nick Zhou,D-33,P-69,retail,11/06/2019,"$6,048.00",EMP2128@MERIDIAN.COM,left
E-2129,Sam Grace,D-19,P-43,mfg,23-07-2017,9822,emp2129@meridian.COM,active
E-2130,Tina Rose,D-9,P-86,retail,03/15/2017,"$38,254.00",emp2130@meridian. co,active
E-2131,Ivy Paul,D-16,P-117,retail,2017-09-05,11323,emp2131@meridian. co,active
E-2132,HU ROSE,D-33,P-96,retail,16-08-2015,36532,emp2132@meridian.COM,active
E-2133,bob vera,D-36,P-62,saas,19-07-2023,37431,EMP2133@MERIDIAN. CO,active
E-2134,DAVID XAVIER,D-2,P-100,mfg,2026-11-06,28554,  emp2134@meridian.com  ,active
E-2135,Alice Leo,D-6,P-14,retail,01/02/2025,6982,emp2135@meridian. co,left
E-2136,LEO VERA,D-12,P-41,mfg,2015-04-19,57660,emp2136@meridian.COM,active
E-2137,Wu Wendy,D-31,P-59,saas,2021-06-02,18 698,emp2137@meridian.com,active
E-2138,Leo Guo,D-22,P-113,mfg,17-01-2026,21391,emp2138@meridian. co,left
E-2139,  Grace Lin  ,D-40,P-65,retail,2026-07-16,"$23,393.00",emp2139@meridian.com,active
E-2140,Wu Sun,D-26,P-89,mfg,03/26/2023,"$54,898.00",  emp2140@meridian.com  ,active
E-2141,  Zhou Guo  ,D-7,P-102,retail,2015-12-26,"$34,542.00",  emp2141@meridian.COM  ,left
E-2142,  Paul Wu  ,D-23,P-118,retail,2016-01-01,18972,emp2142@meridian.com,active
E-2143,Liu Mona,D-19,P-39,retail,10/09/2015,6 976,emp2143@meridian.COM,active
E-2144,Xavier David,D-2,P-101,retail,25-02-2023,"$37,910.00",EMP2144@MERIDIAN. CO,active
E-2145,Wu Yuki,D-26,P-39,retail,2020-05-24,"$43,626.00",emp2145@meridian. co,active
E-2146,Xu Zhang,D-24,P-62,mfg,2018-02-19,"8 128,00",emp2146@meridian.com,active
E-2147,Zane Xu,D-19,P-20,saas,16-06-2016,11 153,  emp2147@meridian.com  ,active
E-2148,XU GUO,D-30,P-59,retail,2021-09-02,8736,emp2148@meridian. co,active
E-2149,  Jack Mona  ,D-31,P-11,mfg,2018-10-13,39 639,emp2149@meridian.com,active
E-2150,  Zhang Rose  ,D-18,P-22,retail,08-11-2023,45 090,emp2150@meridian.com,active
E-2151,PAUL LIU,D-3,P-13,retail,07/01/2018,"$58,572.00",emp2151@meridian.COM,active
E-2152,Zane Jack,D-29,P-90,mfg,05-09-2025,"36 598,00",emp2152@meridian.com,active
E-2153,DAVID YUKI,D-13,P-44,retail,2015-11-19,"$28,013.00",emp2153@meridian. co,active
E-2154,WU BOB,D-19,P-64,retail,2023-12-15,"$20,229.00",emp2154@meridian.COM,active
E-2155,Chen Umar,D-32,P-92,retail,28-03-2019,56 067,emp2155@meridian. co,active
E-2156,Bob Carol,D-8,P-95,retail,2018-07-12,22842,emp2156@meridian.COM,active
E-2157,Nick Leo,D-9,P-81,retail,04/24/2024,54431,  emp2157@meridian. co  ,active
E-2158,Wu David,D-11,P-47,retail,2020-10-21,54285,EMP2158@MERIDIAN. CO,active
E-2159,  Bob Lin  ,D-37,P-80,retail,05/03/2016,21609,emp2159@meridian.com,active
E-2160,  Paul David  ,D-11,P-64,retail,08/26/2023,10417,emp2160@meridian.com,active
E-2161,Guo Ivy,D-15,P-30,retail,13-01-2025,47255,emp2161@meridian.com,active
E-2162,zhang liu,D-38,P-20,mfg,2019-01-25,9919,emp2162@meridian.com,active
E-2163,  Liu Zhang  ,D-3,P-85,mfg,11/03/2025,13710,emp2163@meridian. co,active
E-2164,Rose Yuki,D-5,P-60,retail,03/10/2026,44105,emp2164@meridian. co,left
E-2165,Karen Mona,D-30,P-101,retail,04/24/2024,"$22,546.00",EMP2165@MERIDIAN.COM,active
E-2166,David Olive,D-39,P-98,saas,2016-01-17,49592,  emp2166@meridian.com  ,active
E-2167,Wu Grace,D-1,P-11,mfg,04/18/2023,26144,  emp2167@meridian.COM  ,active
E-2168,Karen Hu,D-10,P-23,saas,2022-09-16,49398,emp2168@meridian. co,active
E-2169,grace sun,D-33,P-57,retail,10/03/2019,14852,emp2169@meridian.com,active
E-2170,Mona Chen,D-12,P-50,mfg,05-07-2026,"43 236,00",emp2170@meridian. co,active
E-2171,BOB VERA,D-6,P-11,saas,2026-05-26,51694,emp2171@meridian. co,active
E-2172,Mona Hu,D-39,P-111,saas,2019-05-19,55039,emp2172@meridian. co,active
E-2173,Yuki Yuki,D-40,P-56,mfg,2024-06-01,"$44,280.00",emp2173@meridian. co,active
E-2174,Quinn Hu,D-15,P-102,retail,2025-03-24,"$8,747.00",EMP2174@MERIDIAN. CO,active
E-2175,ALICE SAM,D-7,P-46,retail,05/02/2019,"11 246,00",EMP2175@MERIDIAN.COM,active
E-2176,ivy xavier,D-8,P-68,retail,11/05/2019,13000,emp2176@meridian.COM,active
E-2177,xu nick,D-30,P-21,saas,02-10-2026,"14 521,00",emp2177@meridian. co,active
E-2178,zane chen,D-36,P-41,saas,09/15/2025,32662,  emp2178@meridian.COM  ,active
E-2179,ALICE SAM,D-3,P-73,mfg,08/03/2018,"$11,033.00",emp2179@meridian. co,active
E-2180,Umar Grace,D-9,P-110,retail,2023-03-14,58496,emp2180@meridian. co,active
E-2181,Guo Zhou,D-22,P-65,retail,11/05/2021,7 657,emp2181@meridian.com,active
E-2182,Wendy Wu,D-28,P-115,mfg,2024-12-01,12860,emp2182@meridian.com,active
E-2183,Sam Sam,D-24,P-7,retail,06/10/2018,"$14,223.00",emp2183@meridian.com,left
E-2184,HU ZANE,D-40,P-114,retail,2022-11-03,"$19,400.00",EMP2184@MERIDIAN.COM,active
E-2185,Li Umar,D-22,P-92,saas,21-11-2021,"$52,873.00",emp2185@meridian. co,active
E-2186,  Karen Quinn  ,D-4,P-16,retail,16-07-2023,"$50,548.00",emp2186@meridian.COM,active
E-2187,Bob Zhou,D-3,P-120,retail,2025-05-03,33137,emp2187@meridian.COM,active
E-2188,  Guo Xavier  ,D-39,P-95,mfg,2024-02-18,31376,emp2188@meridian.com,left
E-2189,Xavier Xavier,D-39,P-29,retail,2019-07-25,31566,emp2189@meridian. co,active
E-2190,  David Vera  ,D-19,P-71,retail,2019-08-28,"$40,099.00",emp2190@meridian.com,left
E-2191,Nick Henry,D-15,P-31,saas,07/26/2022,21148,emp2191@meridian.com,active
E-2192,mona rose,D-22,P-92,mfg,2025-12-04,40 569,EMP2192@MERIDIAN. CO,active
E-2193,Henry Li,D-20,P-110,saas,13-01-2016,"36 597,00",emp2193@meridian.COM,active
E-2194,yuki carol,D-36,P-108,saas,19-02-2025,14423,emp2194@meridian.COM,left
E-2195,Lin Grace,D-35,P-78,retail,2025-11-15,"$47,407.00",emp2195@meridian. co,active
E-2196,  Mona Leo  ,D-1,P-80,mfg,2021-06-19,12415,EMP2196@MERIDIAN.COM,active
E-2197,SAM TINA,D-23,P-63,retail,06/25/2019,53129,emp2197@meridian.com,active
E-2198,  Chen Wu  ,D-28,P-11,mfg,2015-12-12,"$22,138.00",EMP2198@MERIDIAN.COM,active
E-2199,Li Wu,D-10,P-106,retail,2022-09-28,50 195,EMP2199@MERIDIAN. CO,active
E-2200,Paul Xu,D-27,P-78,saas,09/06/2024,"$9,311.00",emp2200@meridian.com,active
E-2201,HU WANG,D-15,P-49,mfg,2021-12-22,20073,emp2201@meridian.com,active
E-2202,Wang Quinn,D-25,P-54,retail,2016-02-26,19078,emp2202@meridian.COM,active
E-2203,NICK ZHOU,D-22,P-86,retail,2018-12-26,28862,emp2203@meridian.com,active
E-2204,Carol Quinn,D-18,P-21,saas,11/03/2020,"59 166,00",EMP2204@MERIDIAN. CO,active
E-2205,Yuki David,D-23,P-20,mfg,13-05-2026,54 193,EMP2205@MERIDIAN. CO,active
E-2206,LIU LIU,D-29,P-73,retail,10/10/2015,17611,  emp2206@meridian.com  ,active
E-2207,Eve Quinn,D-21,P-16,retail,18-08-2024,13170,  emp2207@meridian.com  ,active
E-2208,nick alice,D-17,P-52,mfg,2021-10-12,"27 060,00",  emp2208@meridian.COM  ,active
E-2209,LIN ZANE,D-40,P-116,mfg,2022-09-08,"$26,047.00",emp2209@meridian.com,left
E-2210,XU WU,D-12,P-15,retail,18-08-2023,53895,EMP2210@MERIDIAN. CO,active
E-2211,  Quinn Zhou  ,D-8,P-112,mfg,06/03/2020,38481,EMP2211@MERIDIAN.COM,active
