lead_id,channel_id,company,email,created_at,quality
LD-1206,CH-5,Stark Industries lead69,lead1205@leads.io,2026-08-11,cold
LD-1207,CH-6,  Initech lead70  ,  lead1206@sales.net  ,18-05-2025,cold
LD-1208,CH-4,Umbrella Co lead0,LEAD1207@LEADS.IO,2025-12-02,HOT
LD-1209,CH-3,massive dynamic lead1,lead1208@prospect.com,2025-11-25,HOT
LD-1210,CH-2,Weyland-Yutani lead2,lead1209@prospect.com,2025-02-21,cold
LD-1211,CH-5,Aperture lead3,  lead1210@sales.net  ,18-03-2026,hot
LD-1212,CH-1,aperture lead4,LEAD1211@LEADS.IO,2025-09-23,hot
LD-1213,CH-7,LexCorp lead5,lead1212@sales.net,01-02-2025,cold
LD-1214,CH-6,  Pied Piper lead6  ,lead1213@prospect.com,2026-01-17,HOT
LD-1215,CH-8,vandelay lead7,lead1214@sales.net,08/19/2026,warm
LD-1216,CH-8,acme corp lead8,lead1215@leads.io,01/16/2026,HOT
LD-1217,CH-7,blue sun lead9,lead1216@prospect.com,09/22/2025,HOT
LD-1218,CH-5,Oscorp lead10,LEAD1217@PROSPECT.COM,2026-09-03,hot
LD-1219,CH-1,Vandelay lead11,LEAD1218@SALES.NET,2026-02-26,cold
LD-1220,CH-8,vandelay lead12,  lead1219@sales.net  ,2026-11-23,warm
LD-1221,CH-8,Vandelay lead13,lead1220@leads.io,09/27/2026,HOT
LD-1222,CH-4,TYRELL CORP LEAD14,lead1221@leads.io,2025-03-27,hot
LD-1223,CH-1,  Acme Corp lead15  ,LEAD1222@PROSPECT.COM,21-05-2025,HOT
LD-1224,CH-1,Massive Dynamic lead16,lead1223@leads.io,02/21/2025,cold
LD-1225,CH-5,Black Mesa lead17,lead1224@prospect.com,2025-08-27,cold
LD-1226,CH-5,Tyrell Corp lead18,LEAD1225@LEADS.IO,2026-04-10,hot
LD-1227,CH-3,CYBERDYNE LEAD19,lead1226@leads.io,11/12/2025,HOT
LD-1228,CH-4,  Vandelay lead20  ,lead1227@leads.io,11/15/2026,cold
LD-1229,CH-5,VANDELAY LEAD21,lead1228@sales.net,03/13/2026,cold
LD-1230,CH-5,  Vandelay lead22  ,lead1229@prospect.com,2026-09-02,hot
LD-1231,CH-7,  Blue Sun lead23  ,lead1230@prospect.com,2025-02-19,warm
LD-1232,CH-1,HOOLI LEAD24,lead1231@leads.io,2025-10-07,hot
LD-1233,CH-8,Initech lead25,lead1232@leads.io,2025-03-12,cold
LD-1234,CH-2,Hooli lead26,LEAD1233@LEADS.IO,2025-04-10,HOT
LD-1235,CH-3,Wayne Enterprises lead27,lead1234@sales.net,05-06-2026,hot
LD-1236,CH-6,ACME CORP LEAD28,lead1235@leads.io,08/23/2026,warm
LD-1237,CH-7,  Dunder Mifflin lead29  ,  lead1236@prospect.com  ,2025-10-18,cold
LD-1238,CH-5,hooli lead30,lead1237@sales.net,2026-10-28,warm
LD-1239,CH-7,Globex lead31,lead1238@prospect.com,09/22/2025,hot
LD-1240,CH-4,UMBRELLA CO LEAD32,  lead1239@prospect.com  ,2026-11-22,hot
LD-1241,CH-2,WONKA LEAD33,LEAD1240@PROSPECT.COM,04/19/2025,HOT
LD-1242,CH-6,Dunder Mifflin lead34,lead1241@prospect.com,08/26/2026,HOT
LD-1243,CH-1,dunder mifflin lead35,lead1242@prospect.com,2025-05-21,cold
LD-1244,CH-1,weyland-yutani lead36,  lead1243@leads.io  ,12-08-2025,hot
LD-1245,CH-8,globex lead37,LEAD1244@SALES.NET,2025-10-23,hot
LD-1246,CH-7,BLACK MESA LEAD38,lead1245@prospect.com,12/28/2026,HOT
LD-1247,CH-4,Weyland-Yutani lead39,lead1246@leads.io,2025-09-23,cold
LD-1248,CH-4,Stark Industries lead40,lead1247@sales.net,09/18/2025,HOT
LD-1249,CH-6,  Wonka lead41  ,LEAD1248@PROSPECT.COM,2025-12-08,cold
LD-1250,CH-7,MASSIVE DYNAMIC LEAD42,  lead1249@prospect.com  ,11/15/2025,warm
LD-1251,CH-6,weyland-yutani lead43,LEAD1250@LEADS.IO,2025-06-09,cold
LD-1252,CH-4,aperture lead44,  lead1251@leads.io  ,06-04-2025,hot
LD-1253,CH-2,  Blue Sun lead45  ,lead1252@prospect.com,04/02/2025,warm
LD-1254,CH-2,CYBERDYNE LEAD46,lead1253@leads.io,05-08-2026,cold
LD-1255,CH-8,Hooli lead47,lead1254@prospect.com,2025-05-18,warm
LD-1256,CH-8,Vandelay lead48,lead1255@sales.net,2026-04-09,warm
LD-1257,CH-4,Wonka lead49,lead1256@leads.io,25-06-2026,HOT
LD-1258,CH-1,ACME CORP LEAD50,lead1257@prospect.com,2026-07-08,warm
LD-1259,CH-7,  Hooli lead51  ,lead1258@prospect.com,07/17/2025,hot
LD-1260,CH-7,LexCorp lead52,lead1259@sales.net,18-04-2025,HOT
LD-1261,CH-1,Stark Industries lead53,lead1260@leads.io,2025-12-24,cold
LD-1262,CH-5,GLOBEX LEAD54,LEAD1261@LEADS.IO,07/16/2026,warm
LD-1263,CH-4,UMBRELLA CO LEAD55,  lead1262@prospect.com  ,04/13/2025,HOT
LD-1264,CH-1,Umbrella Co lead56,lead1263@prospect.com,2026-08-08,HOT
LD-1265,CH-8,Stark Industries lead57,lead1264@leads.io,02/09/2026,HOT
LD-1266,CH-1,Weyland-Yutani lead58,  lead1265@leads.io  ,2025-11-17,cold
LD-1267,CH-7,DUNDER MIFFLIN LEAD59,  lead1266@sales.net  ,2026-01-27,hot
LD-1268,CH-4,Umbrella Co lead60,LEAD1267@SALES.NET,2026-11-06,hot
LD-1269,CH-5,Massive Dynamic lead61,LEAD1268@SALES.NET,2025-10-12,hot
LD-1270,CH-3,Vandelay lead62,LEAD1269@SALES.NET,2025-02-11,cold
LD-1271,CH-4,APERTURE LEAD63,LEAD1270@SALES.NET,02/02/2026,HOT
LD-1272,CH-1,Aperture lead64,lead1271@sales.net,2026-11-27,HOT
LD-1273,CH-1,  LexCorp lead65  ,lead1272@leads.io,26-01-2025,hot
LD-1274,CH-1,LexCorp lead66,LEAD1273@SALES.NET,06/23/2025,hot
LD-1275,CH-8,STARK INDUSTRIES LEAD67,lead1274@sales.net,2026-01-05,cold
LD-1276,CH-5,  Aperture lead68  ,lead1275@prospect.com,09/26/2026,cold
LD-1277,CH-6,  Black Mesa lead69  ,  lead1276@leads.io  ,03/19/2025,cold
LD-1278,CH-2,Initech lead70,LEAD1277@LEADS.IO,2025-12-14,cold
LD-1279,CH-4,Aperture lead0,LEAD1278@SALES.NET,2025-03-04,warm
LD-1280,CH-4,Globex lead1,LEAD1279@PROSPECT.COM,2025-04-10,warm
LD-1281,CH-7,  Aperture lead2  ,LEAD1280@LEADS.IO,17-07-2025,HOT
LD-1282,CH-7,Vandelay lead3,LEAD1281@LEADS.IO,2025-12-20,warm
LD-1283,CH-1,Weyland-Yutani lead4,  lead1282@prospect.com  ,2026-10-18,cold
LD-1284,CH-5,BLACK MESA LEAD5,  lead1283@prospect.com  ,2026-11-25,warm
LD-1285,CH-6,  Pied Piper lead6  ,lead1284@prospect.com,10-12-2025,cold
LD-1286,CH-3,Aperture lead7,lead1285@sales.net,25-01-2026,hot
LD-1287,CH-5,CYBERDYNE LEAD8,LEAD1286@SALES.NET,17-03-2025,cold
LD-1288,CH-8,Oscorp lead9,lead1287@leads.io,05/07/2025,HOT
LD-1289,CH-3,WAYNE ENTERPRISES LEAD10,lead1288@prospect.com,01/22/2025,hot
LD-1290,CH-7,Acme Corp lead11,  lead1289@prospect.com  ,2025-06-20,cold
LD-1291,CH-2,Massive Dynamic lead12,lead1290@leads.io,2026-12-20,HOT
LD-1292,CH-4,blue sun lead13,LEAD1291@PROSPECT.COM,10/16/2025,HOT
LD-1293,CH-7,TYRELL CORP LEAD14,lead1292@prospect.com,2026-02-25,hot
LD-1294,CH-4,Stark Industries lead15,lead1293@prospect.com,24-04-2026,hot
LD-1295,CH-2,aperture lead16,LEAD1294@PROSPECT.COM,21-09-2026,HOT
LD-1296,CH-7,  Vandelay lead17  ,lead1295@leads.io,12/22/2025,warm
LD-1297,CH-8,LexCorp lead18,lead1296@leads.io,25-05-2025,warm
LD-1298,CH-4,  Weyland-Yutani lead19  ,lead1297@leads.io,11/04/2026,HOT
LD-1299,CH-5,  Globex lead20  ,  lead1298@prospect.com  ,2026-02-09,cold
LD-1300,CH-1,  Stark Industries lead21  ,lead1299@sales.net,2026-10-01,warm
LD-1301,CH-4,Blue Sun lead22,lead1300@sales.net,2026-10-08,warm
LD-1302,CH-2,Wonka lead23,LEAD1301@PROSPECT.COM,21-03-2025,cold
LD-1303,CH-2,  Aperture lead24  ,  lead1302@prospect.com  ,05/08/2026,cold
LD-1304,CH-4,MASSIVE DYNAMIC LEAD25,lead1303@leads.io,2025-03-21,HOT
LD-1305,CH-5,Initech lead26,LEAD1304@LEADS.IO,2025-04-02,HOT
LD-1306,CH-3,  Oscorp lead27  ,  lead1305@sales.net  ,2025-11-17,hot
LD-1307,CH-1,Wayne Enterprises lead28,lead1306@sales.net,19-03-2025,cold
LD-1308,CH-3,BLACK MESA LEAD29,  lead1307@prospect.com  ,2025-08-13,HOT
LD-1309,CH-1,Weyland-Yutani lead30,lead1308@prospect.com,18-07-2025,cold
LD-1310,CH-5,  Umbrella Co lead31  ,lead1309@prospect.com,2026-10-18,HOT
LD-1311,CH-7,stark industries lead32,  lead1310@sales.net  ,05/26/2026,HOT
LD-1312,CH-1,  Pied Piper lead33  ,lead1311@leads.io,28-03-2026,cold
LD-1313,CH-2,Wonka lead34,LEAD1312@PROSPECT.COM,2026-01-02,warm
LD-1314,CH-4,  Wonka lead35  ,lead1313@leads.io,2026-06-15,HOT
LD-1315,CH-6,Dunder Mifflin lead36,  lead1314@sales.net  ,01/02/2026,cold
LD-1316,CH-1,  Umbrella Co lead37  ,LEAD1315@PROSPECT.COM,2025-09-07,warm
LD-1317,CH-3,tyrell corp lead38,  lead1316@sales.net  ,18-09-2025,cold
LD-1318,CH-2,dunder mifflin lead39,LEAD1317@SALES.NET,12/05/2026,hot
LD-1319,CH-3,APERTURE LEAD40,lead1318@prospect.com,2025-03-14,warm
LD-1320,CH-5,Blue Sun lead41,LEAD1319@SALES.NET,08/16/2026,HOT
LD-1321,CH-2,Black Mesa lead42,LEAD1320@SALES.NET,05/04/2026,HOT
LD-1322,CH-1,WEYLAND-YUTANI LEAD43,lead1321@leads.io,2026-06-21,cold
LD-1323,CH-2,Acme Corp lead44,lead1322@prospect.com,2025-07-24,HOT
LD-1324,CH-6,UMBRELLA CO LEAD45,lead1323@sales.net,2025-04-03,hot
LD-1325,CH-5,  Tyrell Corp lead46  ,  lead1324@leads.io  ,06-10-2026,HOT
LD-1326,CH-4,Tyrell Corp lead47,lead1325@leads.io,12-04-2026,warm
LD-1327,CH-7,Pied Piper lead48,LEAD1326@SALES.NET,2025-02-27,cold
LD-1328,CH-1,  Aperture lead49  ,lead1327@sales.net,2025-06-15,warm
LD-1329,CH-6,Aperture lead50,lead1328@sales.net,12/26/2025,hot
LD-1330,CH-2,  Aperture lead51  ,  lead1329@sales.net  ,09/28/2025,HOT
LD-1331,CH-2,vandelay lead52,lead1330@leads.io,2025-04-05,cold
LD-1332,CH-1,  Wonka lead53  ,lead1331@sales.net,27-02-2026,warm
LD-1333,CH-1,Dunder Mifflin lead54,  lead1332@prospect.com  ,2025-01-09,cold
LD-1334,CH-6,Wonka lead55,lead1333@leads.io,2026-03-12,cold
LD-1335,CH-8,Aperture lead56,LEAD1334@SALES.NET,03/18/2026,hot
LD-1336,CH-7,Initech lead57,lead1335@sales.net,2026-12-17,hot
LD-1337,CH-1,  Weyland-Yutani lead58  ,  lead1336@sales.net  ,01/24/2026,cold
LD-1338,CH-2,cyberdyne lead59,lead1337@prospect.com,2026-09-22,cold
LD-1339,CH-3,Pied Piper lead60,lead1338@prospect.com,2026-01-16,cold
LD-1340,CH-2,Acme Corp lead61,lead1339@prospect.com,2025-01-09,HOT
LD-1341,CH-8,Aperture lead62,lead1340@sales.net,2025-04-26,warm
LD-1342,CH-7,Weyland-Yutani lead63,lead1341@sales.net,2025-11-22,hot
LD-1343,CH-6,  Wonka lead64  ,lead1342@prospect.com,15-06-2026,warm
LD-1344,CH-5,  Dunder Mifflin lead65  ,LEAD1343@SALES.NET,01/24/2026,HOT
LD-1345,CH-5,LexCorp lead66,lead1344@prospect.com,08/09/2026,cold
LD-1346,CH-3,BLACK MESA LEAD67,lead1345@leads.io,10/18/2025,hot
LD-1347,CH-6,  Umbrella Co lead68  ,lead1346@prospect.com,2025-12-04,warm
LD-1348,CH-6,oscorp lead69,lead1347@sales.net,2025-07-05,HOT
LD-1349,CH-7,APERTURE LEAD70,  lead1348@sales.net  ,09/07/2025,warm
LD-1350,CH-1,Vandelay lead0,lead1349@sales.net,09-05-2025,hot
LD-1351,CH-5,CYBERDYNE LEAD1,lead1350@leads.io,2026-03-17,cold
LD-1352,CH-7,  Black Mesa lead2  ,  lead1351@prospect.com  ,20-08-2026,cold
LD-1353,CH-1,  Dunder Mifflin lead3  ,lead1352@prospect.com,2025-05-26,cold
LD-1354,CH-7,Weyland-Yutani lead4,lead1353@sales.net,21-04-2026,HOT
LD-1355,CH-6,HOOLI LEAD5,lead1354@prospect.com,2026-01-04,HOT
LD-1356,CH-6,  Acme Corp lead6  ,lead1355@sales.net,2026-06-05,HOT
LD-1357,CH-6,oscorp lead7,LEAD1356@SALES.NET,11/20/2025,warm
LD-1358,CH-3,ACME CORP LEAD8,lead1357@prospect.com,2025-05-22,warm
LD-1359,CH-7,  Aperture lead9  ,lead1358@prospect.com,11/20/2025,hot
LD-1360,CH-1,  Weyland-Yutani lead10  ,lead1359@sales.net,04/18/2025,hot
LD-1361,CH-4,Vandelay lead11,lead1360@sales.net,17-01-2026,warm
LD-1362,CH-2,Massive Dynamic lead12,lead1361@leads.io,09/03/2025,warm
LD-1363,CH-2,acme corp lead13,lead1362@prospect.com,01/24/2026,hot
LD-1364,CH-4,  Black Mesa lead14  ,lead1363@prospect.com,2025-02-11,cold
LD-1365,CH-1,Pied Piper lead15,lead1364@leads.io,08-10-2025,hot
LD-1366,CH-3,Stark Industries lead16,  lead1365@sales.net  ,03/13/2025,cold
LD-1367,CH-3,HOOLI LEAD17,lead1366@leads.io,25-12-2026,HOT
LD-1368,CH-3,Cyberdyne lead18,lead1367@prospect.com,2026-11-09,warm
LD-1369,CH-5,Cyberdyne lead19,lead1368@leads.io,2026-09-06,HOT
LD-1370,CH-6,Stark Industries lead20,lead1369@prospect.com,2026-09-16,cold
LD-1371,CH-3,  Initech lead21  ,lead1370@leads.io,05/07/2025,warm
LD-1372,CH-4,blue sun lead22,lead1371@sales.net,11-06-2025,cold
LD-1373,CH-2,  Stark Industries lead23  ,lead1372@sales.net,01-11-2025,cold
LD-1374,CH-5,Stark Industries lead24,LEAD1373@SALES.NET,2026-09-25,HOT
LD-1375,CH-7,  Acme Corp lead25  ,lead1374@leads.io,2026-01-25,hot
LD-1376,CH-3,STARK INDUSTRIES LEAD26,lead1375@sales.net,2025-05-15,cold
LD-1377,CH-8,Acme Corp lead27,lead1376@prospect.com,2026-12-11,warm
LD-1378,CH-2,Hooli lead28,lead1377@leads.io,09/13/2026,HOT
LD-1379,CH-1,ACME CORP LEAD29,lead1378@sales.net,2025-08-19,warm
LD-1380,CH-8,Oscorp lead30,lead1379@prospect.com,2026-12-07,warm
LD-1381,CH-6,Stark Industries lead31,LEAD1380@LEADS.IO,2026-10-28,warm
LD-1382,CH-8,LEXCORP LEAD32,  lead1381@prospect.com  ,06/28/2026,cold
LD-1383,CH-2,Initech lead33,  lead1382@leads.io  ,2025-10-19,hot
LD-1384,CH-6,  Vandelay lead34  ,lead1383@sales.net,2026-03-27,HOT
LD-1385,CH-7,Blue Sun lead35,lead1384@leads.io,05-08-2025,HOT
LD-1386,CH-5,Oscorp lead36,LEAD1385@LEADS.IO,16-01-2026,HOT
LD-1387,CH-1,WEYLAND-YUTANI LEAD37,lead1386@prospect.com,2026-01-18,warm
LD-1388,CH-6,Aperture lead38,lead1387@leads.io,03/28/2026,hot
LD-1389,CH-6,Aperture lead39,LEAD1388@SALES.NET,2026-08-15,hot
LD-1390,CH-2,LexCorp lead40,lead1389@leads.io,2026-01-14,hot
LD-1391,CH-1,Globex lead41,lead1390@sales.net,08/22/2026,HOT
LD-1392,CH-6,  Wonka lead42  ,lead1391@leads.io,2025-01-22,hot
LD-1393,CH-7,  Wayne Enterprises lead43  ,lead1392@sales.net,2026-07-11,warm
LD-1394,CH-4,HOOLI LEAD44,LEAD1393@PROSPECT.COM,01/17/2025,HOT
LD-1395,CH-7,Cyberdyne lead45,  lead1394@leads.io  ,2025-01-16,hot
LD-1396,CH-1,  Aperture lead46  ,LEAD1395@LEADS.IO,2025-10-27,warm
LD-1397,CH-2,wonka lead47,LEAD1396@LEADS.IO,08/17/2026,HOT
LD-1398,CH-4,Cyberdyne lead48,lead1397@sales.net,2026-05-17,warm
LD-1399,CH-2,  Pied Piper lead49  ,lead1398@sales.net,26-04-2026,cold
LD-1400,CH-8,Globex lead50,lead1399@sales.net,2025-11-22,cold
LD-1401,CH-7,Oscorp lead51,LEAD1400@PROSPECT.COM,2025-05-26,hot
LD-1402,CH-2,Tyrell Corp lead52,LEAD1401@LEADS.IO,11/23/2025,HOT
LD-1403,CH-2,  Globex lead53  ,lead1402@sales.net,24-01-2025,warm
LD-1404,CH-1,Pied Piper lead54,lead1403@sales.net,2026-12-23,warm
LD-1405,CH-8,HOOLI LEAD55,lead1404@prospect.com,2025-06-23,warm
LD-1406,CH-1,VANDELAY LEAD56,lead1405@sales.net,2026-05-12,cold
LD-1407,CH-2,  Wonka lead57  ,lead1406@leads.io,2025-06-10,HOT
LD-1408,CH-4,Wonka lead58,  lead1407@prospect.com  ,10/01/2025,warm
LD-1409,CH-7,Umbrella Co lead59,LEAD1408@LEADS.IO,01/05/2026,cold
LD-1410,CH-4,Hooli lead60,lead1409@leads.io,2025-11-09,cold
LD-1411,CH-5,Tyrell Corp lead61,LEAD1410@SALES.NET,2025-06-17,warm
LD-1412,CH-4,Blue Sun lead62,lead1411@sales.net,12/03/2025,hot
LD-1413,CH-4,Black Mesa lead63,lead1412@prospect.com,2026-09-22,HOT
LD-1414,CH-6,WEYLAND-YUTANI LEAD64,  lead1413@prospect.com  ,10/02/2026,warm
LD-1415,CH-1,massive dynamic lead65,  lead1414@sales.net  ,06/24/2026,warm
LD-1416,CH-4,Oscorp lead66,lead1415@sales.net,01/14/2026,warm
LD-1417,CH-7,Vandelay lead67,lead1416@leads.io,2026-12-27,warm
LD-1418,CH-8,  Weyland-Yutani lead68  ,LEAD1417@LEADS.IO,2025-03-10,HOT
LD-1419,CH-4,  Wayne Enterprises lead69  ,lead1418@leads.io,2026-11-23,warm
LD-1420,CH-8,Initech lead70,lead1419@sales.net,02/22/2026,hot
LD-1421,CH-1,  Wayne Enterprises lead0  ,lead1420@prospect.com,2026-07-02,HOT
LD-1422,CH-6,Wayne Enterprises lead1,  lead1421@sales.net  ,2026-05-13,cold
LD-1423,CH-6,Vandelay lead2,lead1422@prospect.com,2026-10-21,hot
LD-1424,CH-1,Weyland-Yutani lead3,lead1423@sales.net,2026-06-05,cold
LD-1425,CH-8,globex lead4,LEAD1424@SALES.NET,2025-04-01,hot
LD-1426,CH-3,  Weyland-Yutani lead5  ,lead1425@sales.net,2026-09-10,hot
LD-1427,CH-5,Blue Sun lead6,lead1426@prospect.com,2025-05-28,cold
LD-1428,CH-4,  Tyrell Corp lead7  ,lead1427@prospect.com,26-03-2025,cold
LD-1429,CH-7,Acme Corp lead8,lead1428@prospect.com,03/04/2026,cold
LD-1430,CH-4,Cyberdyne lead9,  lead1429@leads.io  ,2026-12-12,cold
LD-1431,CH-4,Massive Dynamic lead10,lead1430@leads.io,08-08-2025,cold
LD-1432,CH-1,Acme Corp lead11,lead1431@leads.io,05/15/2025,cold
LD-1433,CH-2,Vandelay lead12,  lead1432@prospect.com  ,03/01/2026,HOT
LD-1434,CH-7,Blue Sun lead13,lead1433@prospect.com,2026-08-17,cold
LD-1435,CH-3,Umbrella Co lead14,lead1434@prospect.com,06-06-2026,warm
LD-1436,CH-2,Tyrell Corp lead15,lead1435@leads.io,10/11/2025,warm
LD-1437,CH-4,VANDELAY LEAD16,LEAD1436@SALES.NET,06-10-2026,cold
LD-1438,CH-4,Wonka lead17,LEAD1437@LEADS.IO,2025-06-25,cold
LD-1439,CH-4,  Black Mesa lead18  ,  lead1438@leads.io  ,12-04-2025,cold
LD-1440,CH-8,Stark Industries lead19,lead1439@sales.net,2025-10-14,warm
LD-1441,CH-1,black mesa lead20,lead1440@leads.io,10/24/2025,warm
LD-1442,CH-8,stark industries lead21,lead1441@leads.io,08/22/2026,hot
LD-1443,CH-4,Weyland-Yutani lead22,lead1442@sales.net,2026-06-06,warm
LD-1444,CH-5,Wonka lead23,lead1443@sales.net,2026-07-25,warm
LD-1445,CH-1,HOOLI LEAD24,lead1444@sales.net,11/10/2026,hot
LD-1446,CH-2,  Vandelay lead25  ,lead1445@prospect.com,2026-03-28,HOT
LD-1447,CH-7,Tyrell Corp lead26,  lead1446@prospect.com  ,2026-01-25,cold
LD-1448,CH-3,oscorp lead27,lead1447@sales.net,2026-03-24,warm
LD-1449,CH-1,Pied Piper lead28,  lead1448@prospect.com  ,03/20/2026,cold
LD-1450,CH-7,Tyrell Corp lead29,  lead1449@prospect.com  ,2026-03-17,cold
LD-1451,CH-8,  Cyberdyne lead30  ,lead1450@prospect.com,09-08-2026,HOT
LD-1452,CH-2,Vandelay lead31,LEAD1451@SALES.NET,2026-01-17,hot
LD-1453,CH-3,Weyland-Yutani lead32,lead1452@leads.io,2025-05-14,warm
LD-1454,CH-4,Massive Dynamic lead33,lead1453@leads.io,12/08/2026,warm
LD-1455,CH-4,initech lead34,lead1454@sales.net,27-09-2025,hot
LD-1456,CH-6,Weyland-Yutani lead35,lead1455@sales.net,19-10-2026,hot
LD-1457,CH-6,LEXCORP LEAD36,lead1456@leads.io,2026-01-12,warm
LD-1458,CH-2,PIED PIPER LEAD37,lead1457@leads.io,2025-01-22,warm
LD-1459,CH-6,Umbrella Co lead38,LEAD1458@SALES.NET,10/04/2026,HOT
LD-1460,CH-3,Weyland-Yutani lead39,lead1459@prospect.com,2026-02-09,cold
LD-1461,CH-8,  Blue Sun lead40  ,  lead1460@prospect.com  ,2025-05-16,hot
LD-1462,CH-1,STARK INDUSTRIES LEAD41,lead1461@leads.io,01/21/2026,cold
LD-1463,CH-5,Black Mesa lead42,lead1462@leads.io,2025-04-05,hot
LD-1464,CH-7,  Massive Dynamic lead43  ,lead1463@sales.net,2026-10-14,cold
LD-1465,CH-1,Oscorp lead44,  lead1464@leads.io  ,07-08-2026,hot
LD-1466,CH-2,ACME CORP LEAD45,LEAD1465@SALES.NET,2026-12-11,HOT
LD-1467,CH-3,Wonka lead46,lead1466@prospect.com,27-02-2025,HOT
LD-1468,CH-6,ACME CORP LEAD47,  lead1467@leads.io  ,05/14/2025,cold
LD-1469,CH-3,Wayne Enterprises lead48,lead1468@sales.net,07/15/2026,hot
LD-1470,CH-7,  Acme Corp lead49  ,lead1469@leads.io,05/12/2025,cold
LD-1471,CH-7,initech lead50,lead1470@prospect.com,05-02-2026,cold
LD-1472,CH-7,STARK INDUSTRIES LEAD51,  lead1471@leads.io  ,12/20/2026,HOT
LD-1473,CH-5,Acme Corp lead52,lead1472@sales.net,11/20/2026,hot
LD-1474,CH-4,Vandelay lead53,lead1473@prospect.com,09/08/2026,cold
LD-1475,CH-1,OSCORP LEAD54,lead1474@leads.io,23-02-2026,cold
LD-1476,CH-3,GLOBEX LEAD55,  lead1475@sales.net  ,2026-03-17,warm
LD-1477,CH-3,Cyberdyne lead56,LEAD1476@LEADS.IO,08/07/2025,warm
LD-1478,CH-2,Hooli lead57,lead1477@prospect.com,03-04-2026,cold
LD-1479,CH-2,INITECH LEAD58,  lead1478@leads.io  ,01/13/2026,hot
LD-1480,CH-1,  Dunder Mifflin lead59  ,lead1479@prospect.com,2026-04-23,warm
LD-1481,CH-1,Umbrella Co lead60,lead1480@leads.io,08/26/2025,warm
LD-1482,CH-7,  Wonka lead61  ,lead1481@leads.io,01/13/2025,warm
LD-1483,CH-2,VANDELAY LEAD62,lead1482@sales.net,2025-06-27,HOT
LD-1484,CH-3,tyrell corp lead63,LEAD1483@LEADS.IO,2026-02-17,hot
LD-1485,CH-1,Wayne Enterprises lead64,lead1484@leads.io,2026-01-22,warm
LD-1486,CH-8,Globex lead65,lead1485@sales.net,12-07-2025,cold
LD-1487,CH-5,aperture lead66,lead1486@sales.net,2025-12-06,HOT
LD-1488,CH-5,  Aperture lead67  ,lead1487@leads.io,12/02/2026,HOT
LD-1489,CH-1,Initech lead68,  lead1488@prospect.com  ,2026-12-23,warm
LD-1490,CH-5,  Initech lead69  ,lead1489@leads.io,2026-06-26,warm
LD-1491,CH-2,  Cyberdyne lead70  ,LEAD1490@LEADS.IO,2026-04-02,warm
LD-1492,CH-8,CYBERDYNE LEAD0,  lead1491@sales.net  ,2025-08-04,hot
LD-1493,CH-6,Pied Piper lead1,LEAD1492@PROSPECT.COM,02/07/2026,warm
LD-1494,CH-6,oscorp lead2,lead1493@sales.net,2026-02-11,cold
LD-1495,CH-6,massive dynamic lead3,  lead1494@sales.net  ,2026-01-01,HOT
LD-1496,CH-1,Weyland-Yutani lead4,  lead1495@sales.net  ,2025-02-02,warm
LD-1497,CH-3,  Umbrella Co lead5  ,  lead1496@prospect.com  ,2026-09-14,HOT
LD-1498,CH-7,wonka lead6,lead1497@leads.io,26-04-2025,HOT
LD-1499,CH-1,Dunder Mifflin lead7,LEAD1498@LEADS.IO,06/14/2025,HOT
LD-1500,CH-7,BLUE SUN LEAD8,lead1499@leads.io,2026-12-19,cold
LD-1501,CH-8,Globex lead9,LEAD1500@PROSPECT.COM,10/20/2026,HOT
LD-1502,CH-1,Vandelay lead10,lead1501@sales.net,2026-03-26,cold
LD-1503,CH-1,LEXCORP LEAD11,lead1502@sales.net,2025-03-02,hot
LD-1504,CH-4,  Tyrell Corp lead12  ,LEAD1503@SALES.NET,2026-06-28,HOT
LD-1505,CH-5,ACME CORP LEAD13,lead1504@leads.io,2026-08-09,warm
LD-1506,CH-3,LexCorp lead14,lead1505@prospect.com,12/08/2026,warm
LD-1507,CH-6,Globex lead15,lead1506@sales.net,08-02-2025,warm
LD-1508,CH-1,DUNDER MIFFLIN LEAD16,LEAD1507@PROSPECT.COM,21-11-2026,hot
LD-1509,CH-2,  LexCorp lead17  ,  lead1508@leads.io  ,2026-09-06,warm
LD-1510,CH-6,Dunder Mifflin lead18,LEAD1509@PROSPECT.COM,2025-05-02,warm
LD-1511,CH-6,Blue Sun lead19,lead1510@prospect.com,2026-01-24,cold
LD-1512,CH-6,BLUE SUN LEAD20,lead1511@sales.net,14-03-2025,HOT
LD-1513,CH-3,Tyrell Corp lead21,  lead1512@leads.io  ,26-08-2025,HOT
LD-1514,CH-6,Black Mesa lead22,LEAD1513@LEADS.IO,07/14/2026,hot
LD-1515,CH-3,INITECH LEAD23,lead1514@leads.io,08/22/2026,hot
LD-1516,CH-1,  Wayne Enterprises lead24  ,lead1515@prospect.com,2026-09-13,HOT
LD-1517,CH-8,Dunder Mifflin lead25,lead1516@prospect.com,2025-05-05,cold
LD-1518,CH-4,Globex lead26,lead1517@prospect.com,08/19/2025,HOT
LD-1519,CH-6,acme corp lead27,lead1518@prospect.com,2025-09-26,warm
LD-1520,CH-7,wonka lead28,lead1519@prospect.com,19-04-2025,warm
LD-1521,CH-6,Pied Piper lead29,lead1520@sales.net,10/12/2026,hot
